videoId,author,publishedAt,likeCount,search_keyword,video_title,teks_bersih,hashtags,text,teks_bersih_lower,"1 = Pos, 2 = Net, 3 = Neg"
2QPpJq84Ik0,@sitimunawaroh6247,2025-02-22T09:58:41Z,0,Mobil murah,Dibawah harga 20 juta udah bisa dapet mobil?  #mobilmurah #lelang #mobilsecond #mobkas #mobilseken,Dimana tempat nya?,#mobilmurah #lelang #mobilsecond #mobkas #mobilseken,Dimana tempat nya?,dimana tempat nya?,2
2QPpJq84Ik0,@harriandymajid-qr4vh,2025-02-17T14:46:12Z,0,Mobil murah,Dibawah harga 20 juta udah bisa dapet mobil?  #mobilmurah #lelang #mobilsecond #mobkas #mobilseken,Beli bekas..UU pembatasan kendaraan 10 tahun.. buhahahhaahah..mobil mau dijadikan kandang ayam?,#mobilmurah #lelang #mobilsecond #mobkas #mobilseken,Beli bekas..UU pembatasan kendaraan 10 tahun.. buhahahhaahah..mobil mau dijadikan kandang ayam? 😂,beli bekas..uu pembatasan kendaraan 10 tahun.. buhahahhaahah..mobil mau dijadikan kandang ayam?,2
2QPpJq84Ik0,@moedjisapoetro6632,2025-02-16T11:57:27Z,0,Mobil murah,Dibawah harga 20 juta udah bisa dapet mobil?  #mobilmurah #lelang #mobilsecond #mobkas #mobilseken,Oooo indonesia sek gitu2 sakit bos,#mobilmurah #lelang #mobilsecond #mobkas #mobilseken,Oooo indonesia sek gitu2 sakit bos,oooo indonesia sek gitu2 sakit bos,2
2QPpJq84Ik0,@RatnaViola,2025-02-10T07:09:47Z,2,Mobil murah,Dibawah harga 20 juta udah bisa dapet mobil?  #mobilmurah #lelang #mobilsecond #mobkas #mobilseken,Alamat daerah di mana,#mobilmurah #lelang #mobilsecond #mobkas #mobilseken,Alamat daerah di mana,alamat daerah di mana,2
2QPpJq84Ik0,@MuliadinSh-s3k,2025-02-05T09:45:13Z,0,Mobil murah,Dibawah harga 20 juta udah bisa dapet mobil?  #mobilmurah #lelang #mobilsecond #mobkas #mobilseken,Murah meriah,#mobilmurah #lelang #mobilsecond #mobkas #mobilseken,Murah meriah,murah meriah,1
2QPpJq84Ik0,@Rikicheese,2025-02-02T12:47:20Z,0,Mobil murah,Dibawah harga 20 juta udah bisa dapet mobil?  #mobilmurah #lelang #mobilsecond #mobkas #mobilseken,di daeraah mana ini,#mobilmurah #lelang #mobilsecond #mobkas #mobilseken,di daeraah mana ini,di daeraah mana ini,2
2QPpJq84Ik0,@light9581,2025-02-02T02:07:45Z,0,Mobil murah,Dibawah harga 20 juta udah bisa dapet mobil?  #mobilmurah #lelang #mobilsecond #mobkas #mobilseken,"lelang itu hanya untuk kalangan sendiri, sdh da yg beli, partai besar",#mobilmurah #lelang #mobilsecond #mobkas #mobilseken,"lelang itu hanya untuk kalangan sendiri, sdh da yg beli, partai besar","lelang itu hanya untuk kalangan sendiri, sdh da yg beli, partai besar",2
2QPpJq84Ik0,@Sunarto-w1o,2025-01-28T09:09:32Z,1,Mobil murah,Dibawah harga 20 juta udah bisa dapet mobil?  #mobilmurah #lelang #mobilsecond #mobkas #mobilseken,"ribet, ber tele2, ... ujung2nya buang2 waktu dptnya capek doang",#mobilmurah #lelang #mobilsecond #mobkas #mobilseken,"ribet, ber tele², ... ujung²nya buang² waktu dptnya capek doang","ribet, ber tele2, ... ujung2nya buang2 waktu dptnya capek doang",3
2QPpJq84Ik0,@DjohanYusuf,2025-01-26T02:57:41Z,4,Mobil murah,Dibawah harga 20 juta udah bisa dapet mobil?  #mobilmurah #lelang #mobilsecond #mobkas #mobilseken,"Jangan percaya itu tidak benar, ujung-ujungnya sakit hati,",#mobilmurah #lelang #mobilsecond #mobkas #mobilseken,"Jangan percaya itu tidak benar, ujung-ujungnya sakit hati,","jangan percaya itu tidak benar, ujung-ujungnya sakit hati,",3
2QPpJq84Ik0,@khoirulumam7053,2025-01-22T12:44:59Z,0,Mobil murah,Dibawah harga 20 juta udah bisa dapet mobil?  #mobilmurah #lelang #mobilsecond #mobkas #mobilseken,"Masih ada Dapsun itu bak
Aku butuh",#mobilmurah #lelang #mobilsecond #mobkas #mobilseken,"Masih ada Dapsun itu bak
Aku butuh","masih ada dapsun itu bak
aku butuh",2
2QPpJq84Ik0,@IbuaniSuarni,2025-01-19T07:15:10Z,0,Mobil murah,Dibawah harga 20 juta udah bisa dapet mobil?  #mobilmurah #lelang #mobilsecond #mobkas #mobilseken,Aduh beliin ya alloh,#mobilmurah #lelang #mobilsecond #mobkas #mobilseken,Aduh beliin ya alloh,aduh beliin ya alloh,2
2QPpJq84Ik0,@DadangSaca,2025-01-13T04:16:57Z,0,Mobil murah,Dibawah harga 20 juta udah bisa dapet mobil?  #mobilmurah #lelang #mobilsecond #mobkas #mobilseken,Ah yg bener masih was was dan meragukan,#mobilmurah #lelang #mobilsecond #mobkas #mobilseken,Ah yg bener masih was was dan meragukan,ah yg bener masih was was dan meragukan,3
2QPpJq84Ik0,@KokomKomalasari-mr9ri,2025-01-08T10:17:00Z,0,Mobil murah,Dibawah harga 20 juta udah bisa dapet mobil?  #mobilmurah #lelang #mobilsecond #mobkas #mobilseken,Datsun go panca kes nya berapa ya,#mobilmurah #lelang #mobilsecond #mobkas #mobilseken,Datsun go panca kes nya berapa ya,datsun go panca kes nya berapa ya,2
2QPpJq84Ik0,@atinoyoutubechannel,2025-01-07T13:20:27Z,0,Mobil murah,Dibawah harga 20 juta udah bisa dapet mobil?  #mobilmurah #lelang #mobilsecond #mobkas #mobilseken,Saya mau datsun go panca 13jt itu,#mobilmurah #lelang #mobilsecond #mobkas #mobilseken,Saya mau datsun go panca 13jt itu,saya mau datsun go panca 13jt itu,2
2QPpJq84Ik0,@bagongbiss273,2025-01-02T10:33:48Z,0,Mobil murah,Dibawah harga 20 juta udah bisa dapet mobil?  #mobilmurah #lelang #mobilsecond #mobkas #mobilseken,Alamat bos,#mobilmurah #lelang #mobilsecond #mobkas #mobilseken,Alamat bos,alamat bos,2
2QPpJq84Ik0,@JonasMartinRobertLumbanGaol,2024-10-29T12:03:31Z,3,Mobil murah,Dibawah harga 20 juta udah bisa dapet mobil?  #mobilmurah #lelang #mobilsecond #mobkas #mobilseken,dimana bisa dihubungi,#mobilmurah #lelang #mobilsecond #mobkas #mobilseken,dimana bisa dihubungi,dimana bisa dihubungi,2
2QPpJq84Ik0,@EdySusilo-qi4xi,2024-09-25T11:09:43Z,1,Mobil murah,Dibawah harga 20 juta udah bisa dapet mobil?  #mobilmurah #lelang #mobilsecond #mobkas #mobilseken,di mana alamat nja,#mobilmurah #lelang #mobilsecond #mobkas #mobilseken,di mana alamat nja,di mana alamat nja,2
4xW-qPAcnyQ,@Jendralo61,2025-07-15T04:04:19Z,0,Mobil murah,Mobil cina termurah harga 35jt satria motor indonesia K Kooper. #mobillistrik #kkooper #mobilmurah,Pengin ditipu belilah mbl ini... Mbl tdk dapat uang melayang,#mobillistrik #kkooper #mobilmurah,Pengin ditipu belilah mbl ini... Mbl tdk dapat uang melayang😂😂,pengin ditipu belilah mbl ini... mbl tdk dapat uang melayang,2
4xW-qPAcnyQ,@BettyBrsaragih,2025-07-14T04:15:46Z,1,Mobil murah,Mobil cina termurah harga 35jt satria motor indonesia K Kooper. #mobillistrik #kkooper #mobilmurah,"BAGAIMANA BISA......
MOBIL SEKEREN INI......
HANYA PENIPUAN......
SCAM OTOMOTIF...........",#mobillistrik #kkooper #mobilmurah,"BAGAIMANA BISA......
MOBIL SEKEREN INI......
HANYA PENIPUAN......
SCAM OTOMOTIF...........","bagaimana bisa......
mobil sekeren ini......
hanya penipuan......
scam otomotif...........",2
4xW-qPAcnyQ,@masbasirun,2025-07-13T13:46:31Z,0,Mobil murah,Mobil cina termurah harga 35jt satria motor indonesia K Kooper. #mobillistrik #kkooper #mobilmurah,Br nd pa itu,#mobillistrik #kkooper #mobilmurah,Br nd pa itu,br nd pa itu,2
4xW-qPAcnyQ,@FariyandiImanika,2025-07-13T13:33:31Z,1,Mobil murah,Mobil cina termurah harga 35jt satria motor indonesia K Kooper. #mobillistrik #kkooper #mobilmurah,Awas brand tipu-tipu,#mobillistrik #kkooper #mobilmurah,Awas brand tipu-tipu,awas brand tipu-tipu,2
4xW-qPAcnyQ,@ariepocketndeso,2025-07-09T01:50:32Z,0,Mobil murah,Mobil cina termurah harga 35jt satria motor indonesia K Kooper. #mobillistrik #kkooper #mobilmurah,"Tetep setia dengan Suzuki carry Adiputro tahun 1994, bensin irit pajak juga murah ",#mobillistrik #kkooper #mobilmurah,"Tetep setia dengan Suzuki carry Adiputro tahun 1994, bensin irit pajak juga murah 🤪🤪🤪","tetep setia dengan suzuki carry adiputro tahun 1994, bensin irit pajak juga murah ",2
4xW-qPAcnyQ,@y_ablack4340,2025-07-09T00:21:22Z,0,Mobil murah,Mobil cina termurah harga 35jt satria motor indonesia K Kooper. #mobillistrik #kkooper #mobilmurah,Ilooook..35.juta....paling ujung..ujung.nya...100.juta... anda kena preeeeeeeeeng.....,#mobillistrik #kkooper #mobilmurah,Ilooook..35.juta....paling ujung..ujung.nya...100.juta...😊 anda kena preeeeeeeeeng.....,ilooook..35.juta....paling ujung..ujung.nya...100.juta... anda kena preeeeeeeeeng.....,2
4xW-qPAcnyQ,@RiskaEko-g5j,2025-07-08T23:34:58Z,0,Mobil murah,Mobil cina termurah harga 35jt satria motor indonesia K Kooper. #mobillistrik #kkooper #mobilmurah,Belilah apapun dg harga yg wajar jika anda tidan ingin tertipu. Pentingnya pakai logika,#mobillistrik #kkooper #mobilmurah,Belilah apapun dg harga yg wajar jika anda tidan ingin tertipu. Pentingnya pakai logika,belilah apapun dg harga yg wajar jika anda tidan ingin tertipu. pentingnya pakai logika,2
4xW-qPAcnyQ,@citrawisatatourandtravel8861,2025-07-08T13:20:24Z,0,Mobil murah,Mobil cina termurah harga 35jt satria motor indonesia K Kooper. #mobillistrik #kkooper #mobilmurah,Masih ada,#mobillistrik #kkooper #mobilmurah,Masih ada,masih ada,2
4xW-qPAcnyQ,@shendywijaya5100,2025-07-08T06:34:55Z,0,Mobil murah,Mobil cina termurah harga 35jt satria motor indonesia K Kooper. #mobillistrik #kkooper #mobilmurah,"Satria Motor
dealernya menghilang
tidak ada satupun sales marketing yg bisa dihubungi",#mobillistrik #kkooper #mobilmurah,"Satria Motor
dealernya menghilang
tidak ada satupun sales marketing yg bisa dihubungi","satria motor
dealernya menghilang
tidak ada satupun sales marketing yg bisa dihubungi",2
4xW-qPAcnyQ,@nopeli747,2025-07-07T13:01:50Z,0,Mobil murah,Mobil cina termurah harga 35jt satria motor indonesia K Kooper. #mobillistrik #kkooper #mobilmurah,Mendingan tvs king,#mobillistrik #kkooper #mobilmurah,Mendingan tvs king,mendingan tvs king,2
4xW-qPAcnyQ,@riovivo7163,2025-07-06T08:24:32Z,0,Mobil murah,Mobil cina termurah harga 35jt satria motor indonesia K Kooper. #mobillistrik #kkooper #mobilmurah,mantap bg cina jdi la raja pmasar Mobil d negeri kmi dgn harga sesuai upah kmi,#mobillistrik #kkooper #mobilmurah,mantap bg cina jdi la raja pmasar Mobil d negeri kmi dgn harga sesuai upah kmi,mantap bg cina jdi la raja pmasar mobil d negeri kmi dgn harga sesuai upah kmi,2
4xW-qPAcnyQ,@darsidiksdr3698,2025-07-05T05:30:59Z,0,Mobil murah,Mobil cina termurah harga 35jt satria motor indonesia K Kooper. #mobillistrik #kkooper #mobilmurah,Benahi dulu sale service nya ya,#mobillistrik #kkooper #mobilmurah,Benahi dulu sale service nya ya,benahi dulu sale service nya ya,2
4xW-qPAcnyQ,@SetyoHpnyakokdipegangterus-d9k,2025-07-03T13:02:02Z,0,Mobil murah,Mobil cina termurah harga 35jt satria motor indonesia K Kooper. #mobillistrik #kkooper #mobilmurah,Mobil cina termurah   di jual orang di indonesia. Jadi mobil bejat sak penjualnya,#mobillistrik #kkooper #mobilmurah,Mobil cina termurah   di jual orang di indonesia. Jadi mobil bejat sak penjualnya 😅😅😅😅,mobil cina termurah   di jual orang di indonesia. jadi mobil bejat sak penjualnya,2
4xW-qPAcnyQ,@Umi-b5w,2025-06-30T11:29:47Z,0,Mobil murah,Mobil cina termurah harga 35jt satria motor indonesia K Kooper. #mobillistrik #kkooper #mobilmurah,,#mobillistrik #kkooper #mobilmurah,🤞🤞🤞🤞🤞🤞🤞🤞🤞🤞,,2
4xW-qPAcnyQ,@muhasarie2521,2025-06-29T23:29:53Z,0,Mobil murah,Mobil cina termurah harga 35jt satria motor indonesia K Kooper. #mobillistrik #kkooper #mobilmurah,Itu Dp nya yg 35 jt,#mobillistrik #kkooper #mobilmurah,Itu Dp nya yg 35 jt,itu dp nya yg 35 jt,2
4xW-qPAcnyQ,@ligahandoyono2248,2025-06-29T03:28:03Z,0,Mobil murah,Mobil cina termurah harga 35jt satria motor indonesia K Kooper. #mobillistrik #kkooper #mobilmurah,Penipuan ini...viralkan !!!,#mobillistrik #kkooper #mobilmurah,Penipuan ini...viralkan !!!,penipuan ini...viralkan !!!,2
4xW-qPAcnyQ,@johnconstantine6838,2025-06-22T13:37:01Z,2,Mobil murah,Mobil cina termurah harga 35jt satria motor indonesia K Kooper. #mobillistrik #kkooper #mobilmurah,"Pihak mall harusnya ikut bertanggung jawab. Orang belanja krn itu ada di mall, bukan di pinggir  jalan.",#mobillistrik #kkooper #mobilmurah,"Pihak mall harusnya ikut bertanggung jawab. Orang belanja krn itu ada di mall, bukan di pinggir  jalan.","pihak mall harusnya ikut bertanggung jawab. orang belanja krn itu ada di mall, bukan di pinggir  jalan.",2
4xW-qPAcnyQ,@SihombingKulu22,2025-06-21T13:18:06Z,0,Mobil murah,Mobil cina termurah harga 35jt satria motor indonesia K Kooper. #mobillistrik #kkooper #mobilmurah,Ada mesin nya ga,#mobillistrik #kkooper #mobilmurah,Ada mesin nya ga,ada mesin nya ga,2
4xW-qPAcnyQ,@AdevaNet,2025-06-19T17:09:26Z,0,Mobil murah,Mobil cina termurah harga 35jt satria motor indonesia K Kooper. #mobillistrik #kkooper #mobilmurah,Hoax,#mobillistrik #kkooper #mobilmurah,Hoax,hoax,2
4xW-qPAcnyQ,@Duniasementaralor,2025-06-18T02:00:59Z,0,Mobil murah,Mobil cina termurah harga 35jt satria motor indonesia K Kooper. #mobillistrik #kkooper #mobilmurah,Banyak yang ketipu parah parah,#mobillistrik #kkooper #mobilmurah,Banyak yang ketipu parah parah,banyak yang ketipu parah parah,2
4xW-qPAcnyQ,@Aliphatic,2025-06-17T12:24:51Z,0,Mobil murah,Mobil cina termurah harga 35jt satria motor indonesia K Kooper. #mobillistrik #kkooper #mobilmurah,Mau mampus cepat beli lah mobil China,#mobillistrik #kkooper #mobilmurah,Mau mampus cepat beli lah mobil China 😂,mau mampus cepat beli lah mobil china,2
4xW-qPAcnyQ,@ahmadbudi9975,2025-06-17T01:16:25Z,0,Mobil murah,Mobil cina termurah harga 35jt satria motor indonesia K Kooper. #mobillistrik #kkooper #mobilmurah,mending beli mobil ST,#mobillistrik #kkooper #mobilmurah,mending beli mobil ST,mending beli mobil st,2
4xW-qPAcnyQ,@bennyirawan3214i,2025-06-16T06:36:37Z,0,Mobil murah,Mobil cina termurah harga 35jt satria motor indonesia K Kooper. #mobillistrik #kkooper #mobilmurah,Ini modus penipuan. Harus di usut. Barang ga layak bisa beredar jual.,#mobillistrik #kkooper #mobilmurah,Ini modus penipuan. Harus di usut. Barang ga layak bisa beredar jual.,ini modus penipuan. harus di usut. barang ga layak bisa beredar jual.,2
4xW-qPAcnyQ,@jcomputers007,2025-06-16T06:12:40Z,0,Mobil murah,Mobil cina termurah harga 35jt satria motor indonesia K Kooper. #mobillistrik #kkooper #mobilmurah,HAPUS KONTEN.. ITU PENIPUAN,#mobillistrik #kkooper #mobilmurah,HAPUS KONTEN.. ITU PENIPUAN,hapus konten.. itu penipuan,2
4xW-qPAcnyQ,@jcomputers007,2025-06-16T06:12:26Z,0,Mobil murah,Mobil cina termurah harga 35jt satria motor indonesia K Kooper. #mobillistrik #kkooper #mobilmurah,PENIPUAN ..,#mobillistrik #kkooper #mobilmurah,PENIPUAN ..,penipuan ..,2
4xW-qPAcnyQ,@yunusnisa,2025-06-14T11:32:11Z,0,Mobil murah,Mobil cina termurah harga 35jt satria motor indonesia K Kooper. #mobillistrik #kkooper #mobilmurah,Kok dibilang nipu,#mobillistrik #kkooper #mobilmurah,Kok dibilang nipu,kok dibilang nipu,2
4xW-qPAcnyQ,@Jack-shoxk,2025-06-13T11:30:05Z,0,Mobil murah,Mobil cina termurah harga 35jt satria motor indonesia K Kooper. #mobillistrik #kkooper #mobilmurah,"Lebih baik Ng grab car atau sewa mobil, daripada bayar pajak dan servis perawatan",#mobillistrik #kkooper #mobilmurah,"Lebih baik Ng grab car atau sewa mobil, daripada bayar pajak dan servis perawatan","lebih baik ng grab car atau sewa mobil, daripada bayar pajak dan servis perawatan",2
4xW-qPAcnyQ,@berrypermana921,2025-06-13T07:32:41Z,3,Mobil murah,Mobil cina termurah harga 35jt satria motor indonesia K Kooper. #mobillistrik #kkooper #mobilmurah,"GINI YA, SATRIA MOTOR INDONESIA INI KAN DULU NAMANYA KURNIA MOTOR, UDA PERNAH KENA KASUS, VIRAL KARENA JUAL MOBIL LISTRIK JELEK DGN HARGA 350JT!!! BBRP THN KEMUDIAN GANTI NAMA JADI SATRIA MOTOR. PERUSAHAN  ITU HABIS DI HUJAT DAN DI BULLY DI MEDSOS.",#mobillistrik #kkooper #mobilmurah,"GINI YA, SATRIA MOTOR INDONESIA INI KAN DULU NAMANYA KURNIA MOTOR, UDA PERNAH KENA KASUS, VIRAL KARENA JUAL MOBIL LISTRIK JELEK DGN HARGA 350JT!!! BBRP THN KEMUDIAN GANTI NAMA JADI SATRIA MOTOR. PERUSAHAN  ITU HABIS DI HUJAT DAN DI BULLY DI MEDSOS.","gini ya, satria motor indonesia ini kan dulu namanya kurnia motor, uda pernah kena kasus, viral karena jual mobil listrik jelek dgn harga 350jt!!! bbrp thn kemudian ganti nama jadi satria motor. perusahan  itu habis di hujat dan di bully di medsos.",2
4xW-qPAcnyQ,@aripxiaomi149,2025-06-11T04:14:08Z,0,Mobil murah,Mobil cina termurah harga 35jt satria motor indonesia K Kooper. #mobillistrik #kkooper #mobilmurah,Dimna klo mau beli ini,#mobillistrik #kkooper #mobilmurah,Dimna klo mau beli ini,dimna klo mau beli ini,2
4xW-qPAcnyQ,@madeputra7241,2025-06-10T00:16:23Z,0,Mobil murah,Mobil cina termurah harga 35jt satria motor indonesia K Kooper. #mobillistrik #kkooper #mobilmurah,menigan jln kaki,#mobillistrik #kkooper #mobilmurah,menigan jln kaki,menigan jln kaki,2
4xW-qPAcnyQ,@syahrulfauzi6344,2025-06-09T22:20:51Z,0,Mobil murah,Mobil cina termurah harga 35jt satria motor indonesia K Kooper. #mobillistrik #kkooper #mobilmurah,tipu2,#mobillistrik #kkooper #mobilmurah,tipu2,tipu2,3
4xW-qPAcnyQ,@kikosiayam,2025-06-09T18:13:19Z,0,Mobil murah,Mobil cina termurah harga 35jt satria motor indonesia K Kooper. #mobillistrik #kkooper #mobilmurah,Mobil scam,#mobillistrik #kkooper #mobilmurah,Mobil scam 😂😂😂,mobil scam,2
4xW-qPAcnyQ,@risingfalcon77,2025-06-09T15:20:24Z,2,Mobil murah,Mobil cina termurah harga 35jt satria motor indonesia K Kooper. #mobillistrik #kkooper #mobilmurah,"Jangan indent, kalo mau beli ada barang dulu baru bayar. Waspada pada service purna jual,",#mobillistrik #kkooper #mobilmurah,"Jangan indent, kalo mau beli ada barang dulu baru bayar. Waspada pada service purna jual,","jangan indent, kalo mau beli ada barang dulu baru bayar. waspada pada service purna jual,",2
4xW-qPAcnyQ,@azwar8344,2025-06-09T12:51:52Z,0,Mobil murah,Mobil cina termurah harga 35jt satria motor indonesia K Kooper. #mobillistrik #kkooper #mobilmurah,Apa ni namanya?,#mobillistrik #kkooper #mobilmurah,Apa ni namanya?,apa ni namanya?,2
4xW-qPAcnyQ,@heryantolie6141,2025-06-06T22:06:28Z,0,Mobil murah,Mobil cina termurah harga 35jt satria motor indonesia K Kooper. #mobillistrik #kkooper #mobilmurah,"Ini penipuan,mungkin pelakunya masih sama dg motor molis merk ZPT.",#mobillistrik #kkooper #mobilmurah,"Ini penipuan,mungkin pelakunya masih sama dg motor molis merk ZPT.","ini penipuan,mungkin pelakunya masih sama dg motor molis merk zpt.",3
4xW-qPAcnyQ,@愛zetsu,2025-06-06T04:17:38Z,0,Mobil murah,Mobil cina termurah harga 35jt satria motor indonesia K Kooper. #mobillistrik #kkooper #mobilmurah,Abang ini sales nya .,#mobillistrik #kkooper #mobilmurah,Abang ini sales nya .,abang ini sales nya .,3
4xW-qPAcnyQ,@budiwicaksono3114,2025-06-06T02:13:07Z,0,Mobil murah,Mobil cina termurah harga 35jt satria motor indonesia K Kooper. #mobillistrik #kkooper #mobilmurah,Hoaxer,#mobillistrik #kkooper #mobilmurah,Hoaxer,hoaxer,2
4xW-qPAcnyQ,@MzCahyono-h9r,2025-06-06T01:38:56Z,1,Mobil murah,Mobil cina termurah harga 35jt satria motor indonesia K Kooper. #mobillistrik #kkooper #mobilmurah,"MOBIL GA,ADA MESINNYA MAKANYA MURA,,,,HO,AK,,,",#mobillistrik #kkooper #mobilmurah,"MOBIL GA,ADA MESINNYA MAKANYA MURA,,,,HO,AK,,,","mobil ga,ada mesinnya makanya murah hoak",3
4xW-qPAcnyQ,@mnhusin509,2025-06-05T11:27:02Z,0,Mobil murah,Mobil cina termurah harga 35jt satria motor indonesia K Kooper. #mobillistrik #kkooper #mobilmurah,"Gua beli soluna 2001 30jtan udah injeksi, bensin lumayan,",#mobillistrik #kkooper #mobilmurah,"Gua beli soluna 2001 30jtan udah injeksi, bensin lumayan,","gua beli soluna 2001 30jtan udah injeksi, bensin lumayan,",2
4xW-qPAcnyQ,@Demonzz13,2025-06-04T14:40:52Z,0,Mobil murah,Mobil cina termurah harga 35jt satria motor indonesia K Kooper. #mobillistrik #kkooper #mobilmurah,Penipu itu satria.... Hati2 jangan di beli itu mobil,#mobillistrik #kkooper #mobilmurah,Penipu itu satria…. Hati2 jangan di beli itu mobil,penipu itu satria.... hati2 jangan di beli itu mobil,3
4xW-qPAcnyQ,@herningwidiyanti3668,2025-06-03T14:22:26Z,0,Mobil murah,Mobil cina termurah harga 35jt satria motor indonesia K Kooper. #mobillistrik #kkooper #mobilmurah,Penipu iniii,#mobillistrik #kkooper #mobilmurah,Penipu iniii,penipu iniii,3
4xW-qPAcnyQ,@anguyhirang8722,2025-06-01T16:27:51Z,0,Mobil murah,Mobil cina termurah harga 35jt satria motor indonesia K Kooper. #mobillistrik #kkooper #mobilmurah,Yang pasti untuk mematikan industri otomotip dalam negeri,#mobillistrik #kkooper #mobilmurah,Yang pasti untuk mematikan industri otomotip dalam negeri,yang pasti untuk mematikan industri otomotip dalam negeri,2
4xW-qPAcnyQ,@MulyadyYadi,2025-06-01T12:08:11Z,0,Mobil murah,Mobil cina termurah harga 35jt satria motor indonesia K Kooper. #mobillistrik #kkooper #mobilmurah,garansi 3 hari..,#mobillistrik #kkooper #mobilmurah,garansi 3 hari..,garansi 3 hari..,2
4xW-qPAcnyQ,@hanafi6775,2025-05-31T18:17:21Z,0,Mobil murah,Mobil cina termurah harga 35jt satria motor indonesia K Kooper. #mobillistrik #kkooper #mobilmurah,Molis ya?,#mobillistrik #kkooper #mobilmurah,Molis ya?,molis ya?,2
4xW-qPAcnyQ,@extracuap,2025-05-30T20:00:38Z,0,Mobil murah,Mobil cina termurah harga 35jt satria motor indonesia K Kooper. #mobillistrik #kkooper #mobilmurah,masuk akal bila body dari plastik  ...,#mobillistrik #kkooper #mobilmurah,masuk akal bila body dari plastik  ...,masuk akal bila body dari plastik  ...,2
4xW-qPAcnyQ,@TunadiTunadi-gn5ku,2025-05-30T13:26:41Z,0,Mobil murah,Mobil cina termurah harga 35jt satria motor indonesia K Kooper. #mobillistrik #kkooper #mobilmurah,Beli di dealer yg SDH ada kejelasan aja,#mobillistrik #kkooper #mobilmurah,Beli di dealer yg SDH ada kejelasan aja,beli di dealer yg sdh ada kejelasan aja,2
4xW-qPAcnyQ,@elqiera3991,2025-05-30T02:55:30Z,0,Mobil murah,Mobil cina termurah harga 35jt satria motor indonesia K Kooper. #mobillistrik #kkooper #mobilmurah,Mending si kutu hyundai atoz aja. Motuba bandel n irit di kantong,#mobillistrik #kkooper #mobilmurah,Mending si kutu hyundai atoz aja. Motuba bandel n irit di kantong😅,mending si kutu hyundai atoz aja. motuba bandel n irit di kantong,2
4xW-qPAcnyQ,@MydearLove1830,2025-05-30T01:26:51Z,0,Mobil murah,Mobil cina termurah harga 35jt satria motor indonesia K Kooper. #mobillistrik #kkooper #mobilmurah,Uang muka,#mobillistrik #kkooper #mobilmurah,Uang muka,uang muka,2
